unidade;ano;mes;tipo_procedimento;qtde_procedimento
HAC;2025,0;10,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;1,0
HAC;2025,0;10,0;HISTEROSCOPIA CIRURGICA C/ RESSECTOSCOPIO;1,0
HAC;2025,0;10,0;SALPINGOPLASTIA VIDEOLAPAROSCOPICA;1,0
HAC;2025,0;11,0;CURETAGEM UTERINA EM MOLA HIDATIFORME;1,0
HAC;2025,0;11,0;HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);1,0
HAC;2025,0;11,0;HISTERECTOMIA TOTAL;2,0
HAC;2025,0;11,0;OOFORECTOMIA / OOFOROPLASTIA;1,0
HAC;2025,0;12,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;1,0
HAC;2025,0;12,0;HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);1,0
HAC;2025,0;12,0;HISTERECTOMIA C/ ANEXECTOMIA BILATERAL E COLPECTOMIA SOB PROCESSO TRANSEXUALIZADOR;1,0
HAC;2025,0;12,0;HISTERECTOMIA TOTAL AMPLIADA (WERTHEIN-MEIGS);1,0
HAC;2025,0;12,0;OOFORECTOMIA / OOFOROPLASTIA;1,0
HAC;2026,0;1,0;CURETAGEM SEMIOTICA C/ OU S/ DILATACAO DO COLO DO UTERO;2,0
HAC;2026,0;1,0;EXERESE DE POLIPO DE UTERO;1,0
HAC;2026,0;1,0;EXTIRPACAO DE LESAO DE VULVA / PERINEO (POR ELETROCOAGULACAO OU FULGURACAO);1,0
HAC;2026,0;1,0;OOFORECTOMIA / OOFOROPLASTIA;1,0
HAC;2026,0;2,0;HISTERECTOMIA TOTAL;1,0
HAC;2026,0;2,0;OOFORECTOMIA / OOFOROPLASTIA;1,0
HEM;2026,0;1,0;EXTIRPACAO DE LESAO DE VULVA / PERINEO (POR ELETROCOAGULACAO OU FULGURACAO);1,0
HJK;2019,0;1,0;CESAREAS;68,0
HJK;2019,0;1,0;CIRURGIA GINECOLÓGICA;35,0
HJK;2019,0;1,0;CURETAGEM;12,0
HJK;2019,0;1,0;FORCEPS NORMAL;5,0
HJK;2019,0;1,0;PARTO GEMELAR NORMAL;1,0
HJK;2019,0;1,0;PARTO NORMAL;151,0
HJK;2019,0;2,0;CESAREAS;66,0
HJK;2019,0;2,0;CIRURGIA GINECOLÓGICA;35,0
HJK;2019,0;2,0;CURETAGEM;12,0
HJK;2019,0;2,0;FORCEPS CESAREA;1,0
HJK;2019,0;2,0;FORCEPS NORMAL;5,0
HJK;2019,0;2,0;PARTO GEMELAR CESARIANA;5,0
HJK;2019,0;2,0;PARTO GEMELAR NORMAL;1,0
HJK;2019,0;2,0;PARTO NORMAL;145,0
HJK;2019,0;3,0;CESAREAS;75,0
HJK;2019,0;3,0;CIRURGIA GINECOLÓGICA;18,0
HJK;2019,0;3,0;CURETAGEM;12,0
HJK;2019,0;3,0;PARTO GEMELAR CESARIANA;1,0
HJK;2019,0;3,0;PARTO GEMELAR NORMAL;2,0
HJK;2019,0;3,0;PARTO NORMAL;132,0
HJK;2019,0;4,0;CESAREAS;60,0
HJK;2019,0;4,0;CIRURGIA GINECOLÓGICA;36,0
HJK;2019,0;4,0;CURETAGEM;22,0
HJK;2019,0;4,0;FORCEPS CESAREA;2,0
HJK;2019,0;4,0;FORCEPS NORMAL;1,0
HJK;2019,0;4,0;PARTO GEMELAR CESARIANA;2,0
HJK;2019,0;4,0;PARTO GEMELAR NORMAL;2,0
HJK;2019,0;4,0;PARTO NORMAL;155,0
HJK;2019,0;5,0;CESAREAS;63,0
HJK;2019,0;5,0;CIRURGIA GINECOLÓGICA;32,0
HJK;2019,0;5,0;CURETAGEM;13,0
HJK;2019,0;5,0;FORCEPS CESAREA;1,0
HJK;2019,0;5,0;FORCEPS NORMAL;3,0
HJK;2019,0;5,0;PARTO GEMELAR CESARIANA;6,0
HJK;2019,0;5,0;PARTO GEMELAR NORMAL;1,0
HJK;2019,0;5,0;PARTO NORMAL;140,0
HJK;2019,0;6,0;CESAREAS;63,0
HJK;2019,0;6,0;CIRURGIA GINECOLÓGICA;33,0
HJK;2019,0;6,0;CURETAGEM;9,0
HJK;2019,0;6,0;FORCEPS CESAREA;1,0
HJK;2019,0;6,0;FORCEPS NORMAL;1,0
HJK;2019,0;6,0;PARTO GEMELAR CESARIANA;2,0
HJK;2019,0;6,0;PARTO GEMELAR NORMAL;1,0
HJK;2019,0;6,0;PARTO NORMAL;128,0
HJK;2019,0;7,0;CESAREAS;65,0
HJK;2019,0;7,0;CIRURGIA GINECOLÓGICA;38,0
HJK;2019,0;7,0;CURETAGEM;14,0
HJK;2019,0;7,0;FORCEPS CESAREA;2,0
HJK;2019,0;7,0;FORCEPS NORMAL;2,0
HJK;2019,0;7,0;PARTO GEMELAR CESARIANA;3,0
HJK;2019,0;7,0;PARTO NORMAL;130,0
HJK;2019,0;8,0;CESAREAS;75,0
HJK;2019,0;8,0;CIRURGIA GINECOLÓGICA;42,0
HJK;2019,0;8,0;CURETAGEM;16,0
HJK;2019,0;8,0;FORCEPS NORMAL;2,0
HJK;2019,0;8,0;PARTO NORMAL;130,0
HJK;2019,0;9,0;CESAREAS;69,0
HJK;2019,0;9,0;CIRURGIA GINECOLÓGICA;36,0
HJK;2019,0;9,0;CURETAGEM;21,0
HJK;2019,0;9,0;FORCEPS CESAREA;1,0
HJK;2019,0;9,0;FORCEPS NORMAL;1,0
HJK;2019,0;9,0;PARTO NORMAL;124,0
HJK;2019,0;10,0;CESAREAS;54,0
HJK;2019,0;10,0;CIRURGIA GINECOLÓGICA;26,0
HJK;2019,0;10,0;CURETAGEM;19,0
HJK;2019,0;10,0;FORCEPS CESAREA;2,0
HJK;2019,0;10,0;FORCEPS NORMAL;1,0
HJK;2019,0;10,0;PARTO GEMELAR CESARIANA;2,0
HJK;2019,0;10,0;PARTO NORMAL;121,0
HJK;2019,0;11,0;CESAREAS;65,0
HJK;2019,0;11,0;CIRURGIA GINECOLÓGICA;21,0
HJK;2019,0;11,0;CURETAGEM;21,0
HJK;2019,0;11,0;FORCEPS NORMAL;1,0
HJK;2019,0;11,0;PARTO GEMELAR CESARIANA;4,0
HJK;2019,0;11,0;PARTO GEMELAR NORMAL;1,0
HJK;2019,0;11,0;PARTO NORMAL;146,0
HJK;2019,0;12,0;CESAREAS;65,0
HJK;2019,0;12,0;CIRURGIA GINECOLÓGICA;37,0
HJK;2019,0;12,0;CURETAGEM;12,0
HJK;2019,0;12,0;FORCEPS CESAREA;1,0
HJK;2019,0;12,0;FORCEPS NORMAL;3,0
HJK;2019,0;12,0;PARTO NORMAL;120,0
HJK;2020,0;1,0;CESAREAS;65,0
HJK;2020,0;1,0;CIRURGIA GINECOLÓGICA;25,0
HJK;2020,0;1,0;CURETAGEM;16,0
HJK;2020,0;1,0;FORCEPS CESAREA;2,0
HJK;2020,0;1,0;PARTO GEMELAR CESARIANA;3,0
HJK;2020,0;1,0;PARTO NORMAL;134,0
HJK;2020,0;2,0;CESAREAS;58,0
HJK;2020,0;2,0;CIRURGIA GINECOLÓGICA;29,0
HJK;2020,0;2,0;CURETAGEM;13,0
HJK;2020,0;2,0;FORCEPS NORMAL;1,0
HJK;2020,0;2,0;PARTO GEMELAR CESARIANA;1,0
HJK;2020,0;2,0;PARTO NORMAL;131,0
HJK;2020,0;3,0;CESAREAS;73,0
HJK;2020,0;3,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2020,0;3,0;CURETAGEM;17,0
HJK;2020,0;3,0;FORCEPS NORMAL;2,0
HJK;2020,0;3,0;PARTO NORMAL;141,0
HJK;2020,0;4,0;CESAREAS;58,0
HJK;2020,0;4,0;CIRURGIA GINECOLÓGICA;8,0
HJK;2020,0;4,0;CURETAGEM;10,0
HJK;2020,0;4,0;FORCEPS NORMAL;2,0
HJK;2020,0;4,0;PARTO GEMELAR CESARIANA;1,0
HJK;2020,0;4,0;PARTO NORMAL;106,0
HJK;2020,0;5,0;CESAREAS;63,0
HJK;2020,0;5,0;CIRURGIA GINECOLÓGICA;15,0
HJK;2020,0;5,0;CURETAGEM;15,0
HJK;2020,0;5,0;FORCEPS NORMAL;3,0
HJK;2020,0;5,0;PARTO GEMELAR NORMAL;4,0
HJK;2020,0;5,0;PARTO NORMAL;126,0
HJK;2020,0;6,0;CESAREAS;55,0
HJK;2020,0;6,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2020,0;6,0;CURETAGEM;15,0
HJK;2020,0;6,0;FORCEPS NORMAL;1,0
HJK;2020,0;6,0;PARTO GEMELAR CESARIANA;4,0
HJK;2020,0;6,0;PARTO GEMELAR NORMAL;1,0
HJK;2020,0;6,0;PARTO NORMAL;101,0
HJK;2020,0;7,0;CESAREAS;57,0
HJK;2020,0;7,0;CIRURGIA GINECOLÓGICA;16,0
HJK;2020,0;7,0;CURETAGEM;14,0
HJK;2020,0;7,0;FORCEPS NORMAL;1,0
HJK;2020,0;7,0;PARTO GEMELAR CESARIANA;1,0
HJK;2020,0;7,0;PARTO GEMELAR NORMAL;1,0
HJK;2020,0;7,0;PARTO NORMAL;114,0
HJK;2020,0;8,0;CESAREAS;64,0
HJK;2020,0;8,0;CIRURGIA GINECOLÓGICA;20,0
HJK;2020,0;8,0;CURETAGEM;9,0
HJK;2020,0;8,0;FORCEPS NORMAL;1,0
HJK;2020,0;8,0;PARTO GEMELAR CESARIANA;2,0
HJK;2020,0;8,0;PARTO NORMAL;99,0
HJK;2020,0;9,0;CESAREAS;62,0
HJK;2020,0;9,0;CIRURGIA GINECOLÓGICA;7,0
HJK;2020,0;9,0;CURETAGEM;28,0
HJK;2020,0;9,0;FORCEPS NORMAL;3,0
HJK;2020,0;9,0;PARTO GEMELAR CESARIANA;1,0
HJK;2020,0;9,0;PARTO NORMAL;102,0
HJK;2020,0;10,0;CESAREAS;60,0
HJK;2020,0;10,0;CIRURGIA GINECOLÓGICA;19,0
HJK;2020,0;10,0;CURETAGEM;27,0
HJK;2020,0;10,0;FORCEPS NORMAL;1,0
HJK;2020,0;10,0;PARTO GEMELAR CESARIANA;3,0
HJK;2020,0;10,0;PARTO NORMAL;125,0
HJK;2020,0;11,0;CESAREAS;46,0
HJK;2020,0;11,0;CIRURGIA GINECOLÓGICA;9,0
HJK;2020,0;11,0;CURETAGEM;17,0
HJK;2020,0;11,0;PARTO NORMAL;127,0
HJK;2020,0;12,0;CESAREAS;59,0
HJK;2020,0;12,0;CIRURGIA GINECOLÓGICA;10,0
HJK;2020,0;12,0;CURETAGEM;18,0
HJK;2020,0;12,0;PARTO GEMELAR CESARIANA;2,0
HJK;2020,0;12,0;PARTO GEMELAR NORMAL;1,0
HJK;2020,0;12,0;PARTO NORMAL;126,0
HJK;2021,0;1,0;CESAREAS;67,0
HJK;2021,0;1,0;CIRURGIA GINECOLÓGICA;14,0
HJK;2021,0;1,0;CURETAGEM;17,0
HJK;2021,0;1,0;FORCEPS NORMAL;2,0
HJK;2021,0;1,0;PARTO GEMELAR CESARIANA;3,0
HJK;2021,0;1,0;PARTO NORMAL;96,0
HJK;2021,0;2,0;CESAREAS;62,0
HJK;2021,0;2,0;CIRURGIA GINECOLÓGICA;4,0
HJK;2021,0;2,0;CURETAGEM;14,0
HJK;2021,0;2,0;FORCEPS NORMAL;3,0
HJK;2021,0;2,0;PARTO GEMELAR CESARIANA;2,0
HJK;2021,0;2,0;PARTO NORMAL;103,0
HJK;2021,0;3,0;CESAREAS;55,0
HJK;2021,0;3,0;CIRURGIA GINECOLÓGICA;5,0
HJK;2021,0;3,0;CURETAGEM;12,0
HJK;2021,0;3,0;FORCEPS NORMAL;2,0
HJK;2021,0;3,0;PARTO GEMELAR CESARIANA;3,0
HJK;2021,0;3,0;PARTO NORMAL;125,0
HJK;2021,0;4,0;CESAREAS;33,0
HJK;2021,0;4,0;CIRURGIA GINECOLÓGICA;6,0
HJK;2021,0;4,0;CURETAGEM;10,0
HJK;2021,0;4,0;FORCEPS NORMAL;1,0
HJK;2021,0;4,0;PARTO GEMELAR NORMAL;2,0
HJK;2021,0;4,0;PARTO NORMAL;98,0
HJK;2021,0;5,0;CESAREAS;52,0
HJK;2021,0;5,0;CIRURGIA GINECOLÓGICA;4,0
HJK;2021,0;5,0;CURETAGEM;26,0
HJK;2021,0;5,0;PARTO GEMELAR CESARIANA;2,0
HJK;2021,0;5,0;PARTO NORMAL;100,0
HJK;2021,0;6,0;CESAREAS;48,0
HJK;2021,0;6,0;CIRURGIA GINECOLÓGICA;8,0
HJK;2021,0;6,0;CURETAGEM;8,0
HJK;2021,0;6,0;FORCEPS CESAREA;1,0
HJK;2021,0;6,0;FORCEPS NORMAL;1,0
HJK;2021,0;6,0;PARTO GEMELAR CESARIANA;1,0
HJK;2021,0;6,0;PARTO NORMAL;83,0
HJK;2021,0;7,0;CESAREAS;57,0
HJK;2021,0;7,0;CIRURGIA GINECOLÓGICA;10,0
HJK;2021,0;7,0;CURETAGEM;20,0
HJK;2021,0;7,0;PARTO GEMELAR CESARIANA;1,0
HJK;2021,0;7,0;PARTO NORMAL;116,0
HJK;2021,0;8,0;CESAREAS;55,0
HJK;2021,0;8,0;CIRURGIA GINECOLÓGICA;7,0
HJK;2021,0;8,0;CURETAGEM;11,0
HJK;2021,0;8,0;FORCEPS NORMAL;1,0
HJK;2021,0;8,0;PARTO GEMELAR CESARIANA;2,0
HJK;2021,0;8,0;PARTO GEMELAR NORMAL;2,0
HJK;2021,0;8,0;PARTO NORMAL;122,0
HJK;2021,0;9,0;CESAREAS;50,0
HJK;2021,0;9,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2021,0;9,0;CURETAGEM;14,0
HJK;2021,0;9,0;FORCEPS NORMAL;1,0
HJK;2021,0;9,0;PARTO GEMELAR CESARIANA;1,0
HJK;2021,0;9,0;PARTO NORMAL;99,0
HJK;2021,0;10,0;CESAREAS;58,0
HJK;2021,0;10,0;CIRURGIA GINECOLÓGICA;10,0
HJK;2021,0;10,0;CURETAGEM;6,0
HJK;2021,0;10,0;FORCEPS NORMAL;2,0
HJK;2021,0;10,0;PARTO GEMELAR CESARIANA;2,0
HJK;2021,0;10,0;PARTO NORMAL;112,0
HJK;2021,0;11,0;CESAREAS;51,0
HJK;2021,0;11,0;CIRURGIA GINECOLÓGICA;10,0
HJK;2021,0;11,0;CURETAGEM;12,0
HJK;2021,0;11,0;PARTO NORMAL;120,0
HJK;2021,0;12,0;CESAREAS;56,0
HJK;2021,0;12,0;CIRURGIA GINECOLÓGICA;8,0
HJK;2021,0;12,0;CURETAGEM;10,0
HJK;2021,0;12,0;FORCEPS NORMAL;5,0
HJK;2021,0;12,0;PARTO GEMELAR CESARIANA;1,0
HJK;2021,0;12,0;PARTO GEMELAR NORMAL;2,0
HJK;2021,0;12,0;PARTO NORMAL;101,0
HJK;2022,0;1,0;CESAREAS;71,0
HJK;2022,0;1,0;CIRURGIA GINECOLÓGICA;5,0
HJK;2022,0;1,0;CURETAGEM;21,0
HJK;2022,0;1,0;FORCEPS CESAREA;1,0
HJK;2022,0;1,0;PARTO GEMELAR CESARIANA;1,0
HJK;2022,0;1,0;PARTO NORMAL;100,0
HJK;2022,0;2,0;CESAREAS;55,0
HJK;2022,0;2,0;CIRURGIA GINECOLÓGICA;4,0
HJK;2022,0;2,0;CURETAGEM;14,0
HJK;2022,0;2,0;FORCEPS NORMAL;3,0
HJK;2022,0;2,0;PARTO NORMAL;84,0
HJK;2022,0;3,0;CESAREAS;49,0
HJK;2022,0;3,0;CIRURGIA GINECOLÓGICA;11,0
HJK;2022,0;3,0;CURETAGEM;18,0
HJK;2022,0;3,0;FORCEPS NORMAL;3,0
HJK;2022,0;3,0;PARTO GEMELAR CESARIANA;2,0
HJK;2022,0;3,0;PARTO NORMAL;120,0
HJK;2022,0;4,0;CESAREAS;65,0
HJK;2022,0;4,0;CIRURGIA GINECOLÓGICA;5,0
HJK;2022,0;4,0;CURETAGEM;9,0
HJK;2022,0;4,0;FORCEPS NORMAL;4,0
HJK;2022,0;4,0;PARTO NORMAL;117,0
HJK;2022,0;5,0;CESAREAS;49,0
HJK;2022,0;5,0;CIRURGIA GINECOLÓGICA;49,0
HJK;2022,0;5,0;CURETAGEM;14,0
HJK;2022,0;5,0;FORCEPS NORMAL;1,0
HJK;2022,0;5,0;PARTO NORMAL;109,0
HJK;2022,0;6,0;CESAREAS;57,0
HJK;2022,0;6,0;CIRURGIA GINECOLÓGICA;31,0
HJK;2022,0;6,0;CURETAGEM;20,0
HJK;2022,0;6,0;FORCEPS NORMAL;1,0
HJK;2022,0;6,0;PARTO NORMAL;102,0
HJK;2022,0;7,0;CESAREAS;52,0
HJK;2022,0;7,0;CIRURGIA GINECOLÓGICA;14,0
HJK;2022,0;7,0;CURETAGEM;15,0
HJK;2022,0;7,0;FORCEPS NORMAL;1,0
HJK;2022,0;7,0;PARTO GEMELAR CESARIANA;2,0
HJK;2022,0;7,0;PARTO NORMAL;93,0
HJK;2022,0;8,0;CESAREAS;43,0
HJK;2022,0;8,0;CIRURGIA GINECOLÓGICA;16,0
HJK;2022,0;8,0;CURETAGEM;12,0
HJK;2022,0;8,0;FORCEPS NORMAL;4,0
HJK;2022,0;8,0;PARTO NORMAL;111,0
HJK;2022,0;9,0;CESAREAS;60,0
HJK;2022,0;9,0;CIRURGIA GINECOLÓGICA;9,0
HJK;2022,0;9,0;CURETAGEM;20,0
HJK;2022,0;9,0;PARTO GEMELAR CESARIANA;2,0
HJK;2022,0;9,0;PARTO NORMAL;110,0
HJK;2022,0;10,0;CESAREAS;46,0
HJK;2022,0;10,0;CIRURGIA GINECOLÓGICA;17,0
HJK;2022,0;10,0;CURETAGEM;15,0
HJK;2022,0;10,0;PARTO GEMELAR CESARIANA;1,0
HJK;2022,0;10,0;PARTO NORMAL;90,0
HJK;2022,0;11,0;CESAREAS;49,0
HJK;2022,0;11,0;CIRURGIA GINECOLÓGICA;16,0
HJK;2022,0;11,0;CURETAGEM;12,0
HJK;2022,0;11,0;PARTO NORMAL;81,0
HJK;2022,0;12,0;CESAREAS;66,0
HJK;2022,0;12,0;CIRURGIA GINECOLÓGICA;4,0
HJK;2022,0;12,0;CURETAGEM;15,0
HJK;2022,0;12,0;PARTO GEMELAR CESARIANA;3,0
HJK;2022,0;12,0;PARTO NORMAL;95,0
HJK;2023,0;1,0;CESAREAS;48,0
HJK;2023,0;1,0;CIRURGIA GINECOLÓGICA;9,0
HJK;2023,0;1,0;CURETAGEM;21,0
HJK;2023,0;1,0;FORCEPS NORMAL;1,0
HJK;2023,0;1,0;PARTO GEMELAR CESARIANA;1,0
HJK;2023,0;1,0;PARTO GEMELAR NORMAL;1,0
HJK;2023,0;1,0;PARTO NORMAL;75,0
HJK;2023,0;2,0;CESAREAS;56,0
HJK;2023,0;2,0;CIRURGIA GINECOLÓGICA;3,0
HJK;2023,0;2,0;CURETAGEM;9,0
HJK;2023,0;2,0;PARTO GEMELAR CESARIANA;1,0
HJK;2023,0;2,0;PARTO GEMELAR NORMAL;1,0
HJK;2023,0;2,0;PARTO NORMAL;84,0
HJK;2023,0;3,0;CESAREAS;62,0
HJK;2023,0;3,0;CIRURGIA GINECOLÓGICA;16,0
HJK;2023,0;3,0;CURETAGEM;10,0
HJK;2023,0;3,0;PARTO GEMELAR CESARIANA;4,0
HJK;2023,0;3,0;PARTO GEMELAR NORMAL;2,0
HJK;2023,0;3,0;PARTO NORMAL;91,0
HJK;2023,0;4,0;CESAREAS;45,0
HJK;2023,0;4,0;CIRURGIA GINECOLÓGICA;5,0
HJK;2023,0;4,0;CURETAGEM;15,0
HJK;2023,0;4,0;PARTO NORMAL;103,0
HJK;2023,0;5,0;CESAREAS;58,0
HJK;2023,0;5,0;CIRURGIA GINECOLÓGICA;1,0
HJK;2023,0;5,0;CURETAGEM;14,0
HJK;2023,0;5,0;PARTO GEMELAR CESARIANA;1,0
HJK;2023,0;5,0;PARTO NORMAL;107,0
HJK;2023,0;6,0;CESAREAS;55,0
HJK;2023,0;6,0;CIRURGIA GINECOLÓGICA;3,0
HJK;2023,0;6,0;CURETAGEM;16,0
HJK;2023,0;6,0;PARTO GEMELAR CESARIANA;2,0
HJK;2023,0;6,0;PARTO NORMAL;102,0
HJK;2023,0;7,0;CESAREAS;59,0
HJK;2023,0;7,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2023,0;7,0;CURETAGEM;16,0
HJK;2023,0;7,0;PARTO GEMELAR CESARIANA;2,0
HJK;2023,0;7,0;PARTO NORMAL;101,0
HJK;2023,0;8,0;CESAREAS;70,0
HJK;2023,0;8,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2023,0;8,0;CURETAGEM;17,0
HJK;2023,0;8,0;PARTO GEMELAR CESARIANA;2,0
HJK;2023,0;8,0;PARTO NORMAL;102,0
HJK;2023,0;9,0;CESAREAS;71,0
HJK;2023,0;9,0;CIRURGIA GINECOLÓGICA;8,0
HJK;2023,0;9,0;CURETAGEM;22,0
HJK;2023,0;9,0;PARTO GEMELAR CESARIANA;3,0
HJK;2023,0;9,0;PARTO NORMAL;94,0
HJK;2023,0;10,0;CESAREAS;39,0
HJK;2023,0;10,0;CIRURGIA GINECOLÓGICA;10,0
HJK;2023,0;10,0;CURETAGEM;14,0
HJK;2023,0;10,0;FORCEPS NORMAL;3,0
HJK;2023,0;10,0;PARTO GEMELAR NORMAL;1,0
HJK;2023,0;10,0;PARTO NORMAL;82,0
HJK;2023,0;11,0;CESAREAS;55,0
HJK;2023,0;11,0;CIRURGIA GINECOLÓGICA;11,0
HJK;2023,0;11,0;CURETAGEM;5,0
HJK;2023,0;11,0;PARTO NORMAL;106,0
HJK;2023,0;12,0;CESAREAS;44,0
HJK;2023,0;12,0;CIRURGIA GINECOLÓGICA;23,0
HJK;2023,0;12,0;CURETAGEM;8,0
HJK;2023,0;12,0;PARTO GEMELAR NORMAL;1,0
HJK;2023,0;12,0;PARTO NORMAL;92,0
HJK;2024,0;1,0;CESAREAS;65,0
HJK;2024,0;1,0;CIRURGIA GINECOLÓGICA;7,0
HJK;2024,0;1,0;CURETAGEM;16,0
HJK;2024,0;1,0;PARTO GEMELAR CESARIANA;1,0
HJK;2024,0;1,0;PARTO NORMAL;113,0
HJK;2024,0;2,0;CESAREAS;65,0
HJK;2024,0;2,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2024,0;2,0;CURETAGEM;6,0
HJK;2024,0;2,0;PARTO GEMELAR CESARIANA;1,0
HJK;2024,0;2,0;PARTO NORMAL;107,0
HJK;2024,0;3,0;CESAREAS;54,0
HJK;2024,0;3,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2024,0;3,0;CURETAGEM;6,0
HJK;2024,0;3,0;PARTO GEMELAR CESARIANA;3,0
HJK;2024,0;3,0;PARTO GEMELAR NORMAL;1,0
HJK;2024,0;3,0;PARTO NORMAL;117,0
HJK;2024,0;4,0;CESAREAS;59,0
HJK;2024,0;4,0;CIRURGIA GINECOLÓGICA;12,0
HJK;2024,0;4,0;CURETAGEM;3,0
HJK;2024,0;4,0;PARTO GEMELAR CESARIANA;6,0
HJK;2024,0;4,0;PARTO NORMAL;93,0
HJK;2024,0;5,0;CESAREAS;73,0
HJK;2024,0;5,0;CIRURGIA GINECOLÓGICA;16,0
HJK;2024,0;5,0;CURETAGEM;11,0
HJK;2024,0;5,0;PARTO GEMELAR CESARIANA;2,0
HJK;2024,0;5,0;PARTO NORMAL;93,0
HJK;2024,0;6,0;CESAREAS;45,0
HJK;2024,0;6,0;CIRURGIA GINECOLÓGICA;13,0
HJK;2024,0;6,0;CURETAGEM;6,0
HJK;2024,0;6,0;PARTO NORMAL;98,0
HJK;2024,0;7,0;CESAREAS;68,0
HJK;2024,0;7,0;CIRURGIA GINECOLÓGICA;8,0
HJK;2024,0;7,0;CURETAGEM;12,0
HJK;2024,0;7,0;FORCEPS NORMAL;2,0
HJK;2024,0;7,0;PARTO GEMELAR NORMAL;1,0
HJK;2024,0;7,0;PARTO NORMAL;102,0
HJK;2024,0;8,0;CESAREAS;66,0
HJK;2024,0;8,0;CIRURGIA GINECOLÓGICA;8,0
HJK;2024,0;8,0;CURETAGEM;20,0
HJK;2024,0;8,0;PARTO GEMELAR CESARIANA;3,0
HJK;2024,0;8,0;PARTO NORMAL;100,0
HJK;2024,0;9,0;CESAREAS;60,0
HJK;2024,0;9,0;CIRURGIA GINECOLÓGICA;34,0
HJK;2024,0;9,0;CURETAGEM;17,0
HJK;2024,0;9,0;FORCEPS NORMAL;4,0
HJK;2024,0;9,0;PARTO NORMAL;86,0
HJK;2024,0;10,0;CESAREAS;55,0
HJK;2024,0;10,0;CIRURGIA GINECOLÓGICA;5,0
HJK;2024,0;10,0;CURETAGEM;12,0
HJK;2024,0;10,0;FORCEPS NORMAL;3,0
HJK;2024,0;10,0;PARTO GEMELAR CESARIANA;1,0
HJK;2024,0;10,0;PARTO GEMELAR NORMAL;1,0
HJK;2024,0;10,0;PARTO NORMAL;95,0
HJK;2024,0;11,0;CESAREAS;49,0
HJK;2024,0;11,0;CIRURGIA GINECOLÓGICA;29,0
HJK;2024,0;11,0;CURETAGEM;13,0
HJK;2024,0;11,0;PARTO GEMELAR CESARIANA;1,0
HJK;2024,0;11,0;PARTO NORMAL;97,0
HJK;2024,0;12,0;CESAREAS;72,0
HJK;2024,0;12,0;CIRURGIA GINECOLÓGICA;7,0
HJK;2024,0;12,0;CURETAGEM;18,0
HJK;2024,0;12,0;FORCEPS CESAREA;1,0
HJK;2024,0;12,0;FORCEPS NORMAL;2,0
HJK;2024,0;12,0;PARTO GEMELAR CESARIANA;3,0
HJK;2024,0;12,0;PARTO GEMELAR NORMAL;1,0
HJK;2024,0;12,0;PARTO NORMAL;96,0
HJK;2025,0;1,0;CESAREAS;67,0
HJK;2025,0;1,0;CIRURGIA GINECOLÓGICA;16,0
HJK;2025,0;1,0;CURETAGEM;14,0
HJK;2025,0;1,0;PARTO GEMELAR CESARIANA;2,0
HJK;2025,0;1,0;PARTO GEMELAR NORMAL;1,0
HJK;2025,0;1,0;PARTO NORMAL;129,0
HJK;2025,0;2,0;CESAREAS;45,0
HJK;2025,0;2,0;CIRURGIA GINECOLÓGICA;31,0
HJK;2025,0;2,0;CURETAGEM;17,0
HJK;2025,0;2,0;FORCEPS NORMAL;2,0
HJK;2025,0;2,0;PARTO GEMELAR CESARIANA;3,0
HJK;2025,0;2,0;PARTO NORMAL;111,0
HJK;2025,0;3,0;CESAREAS;36,0
HJK;2025,0;3,0;CIRURGIA GINECOLÓGICA;22,0
HJK;2025,0;3,0;PARTO GEMELAR CESARIANA;1,0
HJK;2025,0;3,0;PARTO NORMAL;87,0
HJK;2025,0;4,0;CESAREAS;48,0
HJK;2025,0;4,0;CIRURGIA GINECOLÓGICA;37,0
HJK;2025,0;4,0;CURETAGEM;5,0
HJK;2025,0;4,0;PARTO GEMELAR CESARIANA;1,0
HJK;2025,0;4,0;PARTO NORMAL;78,0
HJK;2025,0;5,0;CESAREAS;74,0
HJK;2025,0;5,0;CIRURGIA GINECOLÓGICA;39,0
HJK;2025,0;5,0;CURETAGEM;7,0
HJK;2025,0;5,0;FORCEPS CESAREA;1,0
HJK;2025,0;5,0;PARTO GEMELAR CESARIANA;2,0
HJK;2025,0;5,0;PARTO NORMAL;127,0
HJK;2025,0;6,0;CESAREAS;64,0
HJK;2025,0;6,0;CIRURGIA GINECOLÓGICA;81,0
HJK;2025,0;6,0;CURETAGEM;6,0
HJK;2025,0;6,0;PARTO GEMELAR CESARIANA;1,0
HJK;2025,0;6,0;PARTO NORMAL;130,0
HJK;2025,0;7,0;CESAREAS;82,0
HJK;2025,0;7,0;CIRURGIA GINECOLÓGICA;54,0
